frame_idx,class,x1,y1,x2,y2,confidence
26955,ball,484.3,477.0,516.5,508.6,0.758
26956,ball,494.2,466.0,530.2,500.8,0.797
26957,ball,503.3,458.1,534.8,493.2,0.728
26958,ball,512.3,451.8,546.2,486.1,0.695
26959,ball,522.2,444.7,559.0,481.9,0.743
26960,ball,532.7,443.9,567.9,477.9,0.525
26961,ball,547.1,439.3,579.8,474.1,0.753
26962,ball,557.9,434.7,595.3,472.5,0.717
26963,ball,573.2,435.0,606.5,471.1,0.742
26964,ball,584.9,437.6,613.6,472.2,0.176
26966,ball,1434.5,598.6,1460.6,626.3,0.122
26967,ball,630.2,446.2,666.3,489.6,0.275
26967,ball,47.3,856.1,70.2,874.3,0.143
26968,ball,644.8,453.7,680.8,496.6,0.395
26968,ball,47.2,856.1,70.2,874.3,0.118
26969,ball,661.5,464.4,698.9,504.9,0.699
26969,ball,47.2,856.1,70.3,874.3,0.128
26970,ball,676.9,475.3,713.7,515.8,0.8
26970,ball,47.2,856.1,70.3,874.3,0.131
26971,ball,694.5,488.4,729.0,525.2,0.543
26971,ball,47.1,856.2,70.2,874.2,0.115
26972,ball,47.1,855.9,70.2,874.2,0.174
26973,ball,47.1,855.9,70.1,874.3,0.154
26974,ball,47.1,855.9,70.2,874.4,0.136
26975,ball,47.2,855.8,70.1,874.4,0.18
26976,ball,789.0,572.1,820.4,609.7,0.211
26976,ball,47.1,855.9,70.0,874.5,0.127
26977,ball,47.2,855.9,69.9,874.5,0.141
26978,ball,809.4,596.0,845.2,632.7,0.292
26978,ball,47.2,855.9,69.9,874.6,0.144
26979,ball,47.8,856.0,70.0,874.6,0.112
26980,ball,47.6,855.9,69.9,874.5,0.168
26981,ball,818.6,534.9,860.2,583.0,0.782
26981,ball,47.6,855.9,69.9,874.5,0.169
26982,ball,820.3,511.8,862.4,559.7,0.738
26982,ball,47.6,856.0,69.8,874.5,0.18
26983,ball,826.5,492.4,866.6,540.1,0.704
26983,ball,47.6,856.0,69.6,874.4,0.212
26984,ball,828.0,479.1,868.5,525.4,0.654
26984,ball,47.7,856.1,69.7,874.4,0.213
26985,ball,831.2,461.6,871.7,511.8,0.767
26985,ball,47.7,856.1,69.7,874.5,0.215
26986,ball,834.9,450.2,875.4,497.7,0.755
26986,ball,47.6,856.0,69.8,874.6,0.199
26987,ball,840.4,441.7,877.8,486.3,0.709
26987,ball,47.6,855.9,70.0,874.8,0.182
26988,ball,842.7,430.5,883.2,477.6,0.63
26988,ball,47.7,856.0,69.9,874.7,0.181
26989,ball,844.6,425.2,884.5,466.6,0.647
26989,ball,47.9,856.2,69.8,874.4,0.204
26990,ball,847.7,416.3,886.0,456.8,0.359
26990,ball,47.8,856.1,69.8,874.5,0.194
26991,ball,47.9,856.1,69.8,874.6,0.183
26992,ball,47.8,856.1,69.9,874.6,0.177
26993,ball,857.9,409.5,897.2,450.1,0.644
26993,ball,889.8,523.4,920.0,554.4,0.325
26993,ball,47.8,856.1,69.9,874.6,0.175
26994,ball,860.8,410.2,900.3,449.5,0.647
26994,ball,47.8,856.1,69.9,874.6,0.175
26995,ball,862.7,412.8,902.1,450.6,0.66
26995,ball,47.9,856.2,69.8,874.5,0.185
26996,ball,867.5,415.7,905.6,455.3,0.728
26997,ball,870.5,420.0,909.9,459.1,0.771
26998,ball,875.5,426.9,910.0,462.0,0.807
26999,ball,878.1,432.1,916.0,471.0,0.756
27000,ball,888.2,444.2,921.9,478.2,0.655
27000,ball,731.8,468.0,758.2,494.5,0.21
27001,ball,947.6,474.7,983.7,511.3,0.699
27002,ball,953.7,526.6,981.1,559.1,0.189
27004,ball,976.7,509.6,1016.6,552.4,0.759
27005,ball,958.4,511.9,994.2,552.0,0.735
27006,ball,937.7,511.8,975.4,551.3,0.51
27008,ball,891.4,520.7,930.6,559.6,0.75
27009,ball,873.6,520.9,913.7,565.9,0.786
27010,ball,853.7,531.8,892.6,575.9,0.817
27011,ball,833.3,536.3,871.9,583.5,0.807
27012,ball,816.5,547.4,852.0,589.8,0.759
27013,ball,798.3,560.3,834.5,599.6,0.729
27018,ball,714.8,622.9,745.2,660.0,0.561
27019,ball,701.9,638.0,733.0,676.3,0.361
27020,ball,687.4,656.2,720.3,691.2,0.696
27021,ball,674.2,671.7,708.5,711.6,0.663
27022,ball,666.2,691.7,696.8,724.7,0.566
27023,ball,653.5,707.2,688.3,743.2,0.663
27024,ball,648.0,726.8,676.7,757.4,0.61
27024,ball,609.6,669.4,639.8,703.1,0.123
27025,ball,636.8,745.0,666.8,774.4,0.491
27029,ball,573.0,696.3,599.5,725.3,0.508
27029,ball,606.0,668.2,636.0,702.4,0.223
27029,ball,845.9,523.1,872.0,555.2,0.108
27030,ball,555.4,682.6,590.3,718.6,0.343
27031,ball,538.6,671.0,566.2,704.7,0.722
27031,ball,846.3,524.6,872.0,555.0,0.108
27032,ball,522.8,663.4,558.6,694.7,0.661
27032,ball,846.1,524.1,872.0,555.0,0.155
27033,ball,513.0,656.3,543.5,686.2,0.512
27033,ball,846.1,524.2,871.9,554.9,0.195
27034,ball,501.3,646.1,532.4,677.6,0.242
27034,ball,846.3,524.9,872.0,555.0,0.213
27034,ball,1629.3,670.3,1655.0,691.3,0.111
27035,ball,483.6,637.0,511.9,666.2,0.491
27035,ball,849.1,527.0,870.8,553.7,0.417
27036,ball,472.1,636.5,500.8,664.1,0.464
27036,ball,847.4,527.5,870.6,553.9,0.33
27037,ball,846.5,526.1,869.1,553.9,0.414
27038,ball,1627.1,651.8,1653.6,678.6,0.515
27038,ball,844.7,527.9,868.2,554.1,0.28
27040,ball,422.2,619.1,455.2,651.9,0.775
27041,ball,410.9,620.8,443.2,650.6,0.788
27042,ball,400.4,620.7,434.3,651.1,0.814
27043,ball,392.3,623.5,421.5,653.1,0.725
27044,ball,380.5,624.0,412.4,655.9,0.705
27045,ball,375.0,632.0,404.7,659.5,0.724
27046,ball,366.2,635.6,400.0,663.9,0.768
27047,ball,357.6,636.8,389.9,669.3,0.724
27048,ball,351.7,649.1,381.2,675.9,0.679
27048,ball,605.6,670.9,634.2,702.3,0.111
27049,ball,345.8,653.7,375.1,682.5,0.696
27049,ball,605.6,671.2,633.8,701.4,0.162
27050,ball,339.8,662.1,370.7,690.9,0.732
27050,ball,605.3,671.4,633.8,701.5,0.17
27051,ball,333.2,669.4,365.8,700.0,0.758
27052,ball,330.4,680.5,358.8,706.0,0.688
27052,ball,326.1,678.6,357.1,709.1,0.15
27052,ball,605.0,671.1,634.2,702.4,0.127
27053,ball,325.2,687.1,355.9,716.8,0.722
27053,ball,1138.6,907.6,1174.3,942.3,0.125
27053,ball,605.0,671.1,634.2,702.6,0.101
27054,ball,321.2,698.1,351.3,727.4,0.69
27054,ball,1145.9,902.9,1180.2,939.7,0.323
27054,ball,820.9,527.2,843.0,551.3,0.218
27054,ball,1291.3,544.1,1318.7,567.3,0.126
27055,ball,318.4,710.2,348.0,741.4,0.275
27055,ball,820.9,527.3,842.9,551.5,0.233
27055,ball,1295.8,542.6,1320.9,565.5,0.101
27056,ball,314.0,716.2,343.5,745.3,0.6
27056,ball,1298.3,542.3,1323.5,564.9,0.254
27056,ball,820.8,527.2,842.9,551.6,0.249
27057,ball,302.4,706.5,330.5,732.1,0.659
27057,ball,820.9,527.1,842.9,551.5,0.27
27058,ball,293.7,696.0,321.0,722.0,0.6
27058,ball,821.1,527.2,842.8,551.8,0.147
27059,ball,821.2,527.3,842.9,551.8,0.132
27060,ball,821.3,527.4,842.8,551.7,0.109
27063,ball,1235.4,654.8,1263.5,683.3,0.156
27065,ball,821.2,527.2,842.6,551.5,0.112
27067,ball,821.3,527.3,842.4,551.2,0.116
27070,ball,821.0,527.3,842.5,551.5,0.182
27071,ball,821.2,527.3,842.7,551.5,0.173
27072,ball,821.4,527.2,842.7,551.4,0.12
27080,ball,1097.8,292.8,1114.4,309.6,0.111
27081,ball,1097.7,292.4,1114.2,308.8,0.194
27082,ball,152.6,675.4,173.2,695.5,0.187
27082,ball,1097.5,292.3,1114.2,308.5,0.103
27083,ball,143.0,671.6,167.5,693.1,0.306
27083,ball,1098.2,291.9,1114.3,308.3,0.118
27084,ball,1097.8,291.5,1113.5,307.6,0.22
27085,ball,1097.8,290.9,1113.6,307.3,0.218
27086,ball,1097.6,290.8,1113.4,307.0,0.152
27092,ball,1425.4,794.1,1460.0,836.8,0.215
27095,ball,95.0,668.3,119.6,685.6,0.164
27096,ball,90.7,670.0,118.6,692.5,0.3
27096,ball,1097.5,290.6,1113.2,306.9,0.118
27097,ball,91.2,673.8,111.5,693.5,0.21
27097,ball,1097.4,290.6,1113.2,307.0,0.173
27103,ball,984.3,396.4,1001.5,411.5,0.147
27104,ball,984.4,396.5,1001.8,411.9,0.29
27113,ball,49.0,857.6,70.7,874.2,0.113
27144,ball,637.0,525.9,662.9,552.5,0.256
27145,ball,635.7,526.0,661.5,554.6,0.291
27158,ball,1877.7,607.4,1908.1,628.6,0.178
27160,ball,1797.5,582.5,1831.4,614.2,0.663
27161,ball,1750.3,564.8,1789.6,604.3,0.743
27162,ball,1698.7,553.3,1739.7,596.2,0.717
27163,ball,1646.3,543.4,1686.6,587.7,0.758
27164,ball,1588.4,531.7,1628.5,576.3,0.679
27164,ball,580.8,561.0,606.1,589.8,0.242
27165,ball,1525.1,523.1,1567.1,566.4,0.757
27165,ball,1904.4,736.9,1919.3,753.0,0.219
27165,ball,582.9,563.5,607.9,592.1,0.158
27166,ball,1451.4,510.9,1497.1,562.0,0.72
27167,ball,1378.7,503.6,1426.6,551.4,0.754
27167,ball,584.5,565.5,608.6,591.8,0.115
27168,ball,1299.6,500.4,1344.1,542.1,0.507
27168,ball,584.6,565.5,608.8,592.0,0.167
27169,ball,584.5,565.6,608.9,592.3,0.378
27170,ball,1141.2,488.1,1189.3,539.1,0.743
27171,ball,1067.7,490.4,1108.3,526.6,0.289
27172,ball,981.3,490.1,1021.6,534.3,0.742
27173,ball,908.4,494.1,950.0,544.3,0.725
27175,ball,765.6,513.5,804.9,559.8,0.767
27176,ball,708.6,524.6,748.1,568.8,0.704
27177,ball,650.0,537.8,688.7,576.4,0.653
27182,ball,435.7,609.8,472.1,645.8,0.54
27183,ball,408.4,624.7,440.2,658.2,0.697
27184,ball,378.9,641.7,409.5,673.0,0.724
27185,ball,360.7,661.9,389.4,689.0,0.125
27191,ball,379.8,520.5,409.5,550.4,0.643
27192,ball,388.9,491.1,420.3,526.3,0.735
27193,ball,404.3,464.3,435.7,501.1,0.686
27194,ball,413.2,438.5,446.4,468.9,0.697
27194,ball,1717.9,856.7,1744.7,880.5,0.107
27195,ball,427.4,413.2,460.8,449.6,0.805
27196,ball,439.7,391.2,472.7,424.9,0.767
27197,ball,452.5,366.6,488.4,406.5,0.776
27198,ball,468.2,347.1,504.6,380.8,0.552
27199,ball,487.1,329.6,517.0,360.5,0.154
27200,ball,504.8,311.8,532.7,343.9,0.254
27201,ball,517.4,297.1,545.6,325.9,0.485
27203,ball,556.7,270.8,579.9,295.6,0.501
27203,ball,550.8,269.9,581.0,297.3,0.221
27204,ball,568.0,256.9,595.5,284.5,0.679
27204,ball,569.5,515.0,594.1,541.5,0.22
27205,ball,583.7,245.5,613.0,271.5,0.166
27206,ball,600.9,235.5,628.4,262.6,0.608
27207,ball,616.3,228.3,643.1,255.0,0.502
27207,ball,624.6,430.7,644.9,446.2,0.104
27208,ball,624.6,431.5,645.4,447.3,0.156
27209,ball,648.6,213.7,676.5,243.5,0.562
27210,ball,664.4,208.3,693.5,237.4,0.734
27211,ball,682.7,205.4,709.8,235.8,0.744
27212,ball,698.7,204.5,725.4,234.7,0.733
27213,ball,713.4,202.3,741.4,234.1,0.708
27214,ball,728.5,202.3,758.3,236.2,0.592
27215,ball,744.6,206.0,775.4,238.1,0.67
27216,ball,757.7,208.2,789.6,241.0,0.396
27217,ball,772.0,209.8,803.1,245.8,0.572
27218,ball,790.8,220.4,817.9,248.3,0.751
27219,ball,803.8,225.6,831.7,255.8,0.786
27220,ball,818.3,234.4,844.9,262.6,0.775
27221,ball,831.0,241.3,860.0,271.9,0.739
27222,ball,844.7,252.5,871.4,279.6,0.776
27223,ball,857.1,261.4,884.1,290.8,0.77
27224,ball,870.4,273.2,898.7,302.2,0.776
27225,ball,882.9,286.9,909.6,314.7,0.398
27226,ball,894.8,299.0,925.3,327.1,0.462
27227,ball,901.3,310.9,934.7,343.1,0.285
27228,ball,49.3,857.3,70.6,874.6,0.238
27228,ball,921.4,327.3,947.6,350.3,0.15
27229,ball,928.6,341.4,956.9,369.0,0.598
27229,ball,48.9,857.1,70.9,874.6,0.216
27229,ball,1419.4,565.6,1445.9,592.6,0.2
27230,ball,937.2,353.5,968.9,385.7,0.67
27230,ball,49.0,857.1,70.6,874.6,0.227
27231,ball,948.8,371.1,979.8,396.9,0.497
27231,ball,49.1,857.2,70.5,874.5,0.237
27232,ball,958.6,383.8,990.8,415.0,0.78
27232,ball,49.0,857.1,70.5,874.5,0.251
27233,ball,970.0,400.2,998.6,429.6,0.825
27233,ball,49.0,857.1,70.6,874.6,0.226
27234,ball,979.6,420.1,1006.4,446.5,0.668
27234,ball,49.0,857.2,70.6,874.6,0.232
27234,ball,695.8,478.2,721.5,500.7,0.149
27235,ball,49.0,857.2,70.6,874.5,0.237
27235,ball,982.8,419.5,1009.5,441.3,0.202
27236,ball,980.9,393.3,1006.1,415.8,0.613
27236,ball,49.0,857.3,70.7,874.7,0.208
27237,ball,973.7,367.7,1001.9,391.0,0.656
27237,ball,49.0,857.3,70.6,874.6,0.2
27238,ball,49.0,857.3,70.6,874.6,0.197
27239,ball,49.0,857.2,70.6,874.6,0.189
27240,ball,962.7,295.7,989.0,319.4,0.736
27240,ball,49.0,857.2,70.5,874.6,0.166
27241,ball,958.6,271.9,984.3,295.8,0.764
27241,ball,49.0,857.1,70.6,874.6,0.183
27242,ball,955.6,250.6,978.6,274.8,0.748
27242,ball,49.0,857.0,70.7,874.7,0.177
27243,ball,949.7,228.5,973.9,253.7,0.786
27243,ball,49.0,857.1,70.6,874.6,0.185
27244,ball,945.2,206.3,968.3,234.5,0.708
27244,ball,49.0,857.0,70.7,874.7,0.186
27245,ball,938.8,188.8,965.6,215.6,0.694
27245,ball,49.0,857.1,70.7,874.7,0.18
27246,ball,934.8,170.4,962.2,198.6,0.551
27246,ball,49.0,857.1,70.7,874.7,0.182
27247,ball,929.2,153.4,957.6,180.9,0.532
27247,ball,49.0,857.1,70.7,874.7,0.181
27248,ball,49.0,857.1,70.8,874.6,0.181
27249,ball,48.9,857.0,70.7,874.7,0.197
27250,ball,48.9,857.1,70.7,874.6,0.201
27251,ball,48.9,857.0,70.7,874.7,0.197
27252,ball,48.9,856.9,70.9,874.7,0.198
27253,ball,896.1,77.2,926.3,103.6,0.291
27253,ball,48.9,857.0,70.8,874.7,0.185
27254,ball,48.9,857.0,70.8,874.7,0.187
27255,ball,48.9,857.0,70.8,874.7,0.187
27256,ball,48.9,857.1,70.8,874.7,0.183
27257,ball,882.5,48.0,902.7,73.4,0.354
27258,ball,876.2,43.9,899.1,67.5,0.469
27259,ball,870.1,37.7,894.7,63.5,0.168
27260,ball,863.2,32.6,888.7,59.7,0.598
27261,ball,858.4,33.9,885.0,60.1,0.533
27262,ball,852.5,32.1,880.0,61.0,0.557
27263,ball,847.8,31.8,874.5,60.6,0.577
27264,ball,842.1,34.2,869.3,62.4,0.561
27266,ball,833.2,40.2,858.7,68.1,0.538
27267,ball,829.6,47.1,852.0,73.0,0.668
27268,ball,826.2,51.0,847.3,79.3,0.55
27269,ball,819.6,58.3,843.3,85.4,0.599
27270,ball,813.6,68.7,837.6,96.1,0.747
27271,ball,807.8,77.6,832.9,102.0,0.671
27272,ball,801.8,83.9,827.6,108.6,0.302
27280,ball,766.5,200.6,794.2,229.1,0.695
27281,ball,764.3,220.7,789.5,248.6,0.683
27282,ball,760.2,238.7,789.7,268.2,0.664
27283,ball,759.0,264.1,781.6,288.5,0.548
27286,ball,1507.2,298.3,1523.9,314.9,0.16
27287,ball,1507.2,298.3,1523.8,314.9,0.168
27287,ball,1047.8,441.0,1068.8,463.1,0.148
27287,ball,749.9,351.4,771.5,373.2,0.147
27288,ball,754.1,362.2,783.4,390.6,0.474
27288,ball,1507.2,298.3,1523.9,314.9,0.163
27289,ball,779.6,357.9,808.2,383.6,0.616
27289,ball,1507.2,298.3,1523.8,314.9,0.17
27289,ball,779.7,357.4,815.4,387.0,0.168
27289,ball,743.4,400.3,762.6,415.8,0.135
27290,ball,804.1,352.2,836.7,384.4,0.584
27290,ball,1507.2,298.3,1523.8,314.9,0.175
27291,ball,833.3,351.2,861.8,375.9,0.52
27291,ball,1507.2,298.2,1523.9,314.9,0.167
27292,ball,859.2,351.8,885.9,375.9,0.606
27292,ball,1507.2,298.2,1523.9,314.9,0.16
27293,ball,1507.2,298.2,1523.9,314.9,0.158
27294,ball,923.8,354.7,948.5,382.0,0.674
27294,ball,778.2,402.8,798.1,418.1,0.2
27294,ball,1507.2,298.2,1523.9,314.9,0.154
27295,ball,951.9,359.8,981.8,384.1,0.561
27295,ball,1507.2,298.3,1523.8,314.9,0.171
27296,ball,1507.3,298.3,1523.8,314.8,0.171
27297,ball,1507.2,298.3,1523.8,314.8,0.164
27298,ball,1060.3,375.2,1092.6,406.7,0.611
27298,ball,1507.3,298.3,1523.7,314.8,0.171
27299,ball,1083.0,383.0,1123.2,416.0,0.816
27299,ball,1507.3,298.3,1523.8,314.8,0.167
27300,ball,1118.5,394.1,1157.9,428.4,0.853
27300,ball,1507.3,298.3,1523.8,314.8,0.167
27301,ball,1153.6,407.9,1188.4,438.1,0.812
27301,ball,1507.3,298.3,1523.8,314.8,0.166
27302,ball,1185.6,421.1,1225.6,458.5,0.755
27302,ball,1507.3,298.3,1523.7,314.8,0.174
27303,ball,1221.9,438.9,1258.8,469.3,0.749
27303,ball,1507.3,298.3,1523.8,314.8,0.167
27304,ball,1254.9,454.5,1285.9,485.6,0.762
27304,ball,1507.3,298.3,1523.8,314.8,0.159
27305,ball,1288.1,475.6,1318.4,506.2,0.766
27305,ball,1507.3,298.3,1523.8,314.8,0.161
27306,ball,1318.7,491.1,1351.5,526.7,0.707
27306,ball,1507.3,298.3,1523.8,314.8,0.168
27307,ball,1350.5,514.9,1381.9,544.2,0.555
27307,ball,1507.3,298.3,1523.7,314.8,0.178
27308,ball,1376.6,537.6,1412.2,570.6,0.749
27308,ball,1507.3,298.4,1523.7,314.7,0.187
27309,ball,1404.5,557.2,1435.5,594.1,0.674
27309,ball,1507.4,298.4,1523.6,314.7,0.197
27310,ball,1507.3,298.4,1523.7,314.7,0.199
27311,ball,1507.3,298.4,1523.6,314.7,0.208
27311,ball,1457.8,602.8,1492.7,641.4,0.155
27312,ball,1479.4,630.0,1507.8,663.5,0.662
27312,ball,1507.3,298.4,1523.7,314.7,0.207
27313,ball,1500.8,651.6,1531.7,689.4,0.539
27313,ball,1507.3,298.3,1523.7,314.8,0.195
27314,ball,1507.3,298.3,1523.7,314.8,0.185
27314,ball,1521.4,679.9,1555.3,720.4,0.174
27315,ball,1532.1,659.6,1562.2,698.4,0.645
27316,ball,1535.5,621.7,1570.1,658.1,0.757
27317,ball,1536.6,585.1,1570.5,625.5,0.502
27318,ball,1539.2,551.8,1572.8,587.5,0.767
27319,ball,1548.1,517.0,1578.3,552.1,0.705
27320,ball,1545.9,480.5,1575.5,513.9,0.635
27321,ball,1545.8,442.6,1582.1,487.2,0.576
27322,ball,1545.3,412.7,1583.9,452.9,0.729
27325,ball,1545.2,322.2,1578.9,357.6,0.708
27326,ball,1544.7,294.6,1576.1,328.6,0.747
27326,ball,919.7,516.0,944.7,549.7,0.115
27327,ball,1542.7,265.2,1574.5,304.9,0.683
27328,ball,1538.8,242.4,1571.8,276.2,0.289
27329,ball,1536.5,217.3,1568.1,249.7,0.73
27330,ball,1533.2,193.5,1562.1,224.9,0.683
27331,ball,1529.0,174.5,1554.9,202.0,0.681
27332,ball,1525.7,152.7,1553.2,182.1,0.809
27333,ball,1521.6,130.3,1550.3,163.7,0.724
27334,ball,1514.6,113.6,1544.0,147.4,0.708
27342,ball,1471.7,23.9,1501.9,59.7,0.164
27343,ball,1466.3,21.6,1497.2,56.2,0.159
27344,ball,1461.1,18.5,1491.7,52.5,0.108
27347,ball,1440.6,14.3,1472.0,50.1,0.34
27348,ball,1438.0,17.2,1466.6,51.2,0.604
27349,ball,1430.2,19.3,1460.7,52.7,0.119
27350,ball,1425.4,21.8,1457.5,59.0,0.44
27352,ball,1410.2,25.8,1444.6,71.5,0.411
27356,ball,1386.1,77.8,1414.9,107.4,0.148
27357,ball,1379.0,91.2,1408.1,121.7,0.485
27359,ball,1367.5,118.0,1395.5,151.4,0.72
27360,ball,1358.7,139.0,1388.6,169.7,0.385
27361,ball,1353.5,153.2,1382.6,186.2,0.479
27362,ball,1343.5,167.9,1375.6,205.7,0.616
27363,ball,1336.1,189.0,1367.8,228.9,0.564
27364,ball,1329.7,209.0,1359.8,243.7,0.724
27365,ball,1322.8,232.7,1350.8,266.7,0.67
27365,ball,1321.2,229.0,1353.2,272.4,0.194
27366,ball,1312.9,251.5,1347.7,291.3,0.691
27367,ball,1307.4,276.2,1339.6,310.9,0.653
27371,ball,1273.3,374.2,1305.3,409.5,0.708
27372,ball,1264.2,403.0,1298.3,433.2,0.788
27373,ball,1257.4,428.1,1289.8,460.8,0.829
27374,ball,1253.3,456.7,1280.7,483.2,0.519
27375,ball,1245.6,456.6,1273.3,483.5,0.711
27376,ball,1248.5,433.4,1280.3,465.8,0.786
27377,ball,1249.2,407.8,1282.2,440.0,0.72
27377,ball,1278.8,452.2,1302.0,472.4,0.269
27377,ball,1232.7,443.7,1255.6,466.6,0.172
27378,ball,1248.7,384.3,1284.5,417.8,0.746
27378,ball,1236.1,450.2,1258.3,468.7,0.144
27382,ball,1256.8,312.7,1285.8,340.2,0.75
27383,ball,1255.9,297.4,1285.6,326.3,0.828
