frame_idx,class,x1,y1,x2,y2,confidence
10,player,675.0,380.3,706.8,482.5,0.576
10,player,627.7,318.5,655.1,401.4,0.49
10,player,425.8,502.0,452.6,611.5,0.345
10,player,577.4,355.3,608.8,459.8,0.342
10,player,1043.8,319.0,1071.1,367.0,0.288
10,player,1134.1,334.4,1178.8,412.6,0.277
10,player,475.3,350.8,522.3,484.1,0.274
10,ball,1130.2,336.4,1149.9,354.1,0.587
11,player,20.8,330.9,74.0,425.2,0.787
11,player,372.5,494.5,430.1,661.2,0.781
11,player,357.5,391.3,396.2,513.4,0.684
11,player,182.3,407.6,231.3,548.1,0.676
11,player,626.9,313.8,655.0,400.7,0.6
11,player,676.3,379.9,712.8,490.1,0.59
11,player,574.1,342.2,605.6,462.9,0.391
11,player,425.3,506.5,452.3,611.4,0.351
11,player,472.0,338.8,523.2,483.4,0.347
11,player,1042.8,320.5,1069.9,367.0,0.34
11,ball,1129.4,336.5,1149.9,355.1,0.603
12,player,20.8,330.9,74.0,425.2,0.786
12,player,372.6,494.5,430.1,661.2,0.781
12,player,357.5,391.3,396.2,513.4,0.684
12,player,182.3,407.6,231.3,548.1,0.676
12,player,626.9,313.9,655.0,400.7,0.598
12,player,676.3,379.9,712.8,490.2,0.593
12,player,574.2,342.2,605.6,462.7,0.389
12,player,425.3,507.0,452.4,611.5,0.364
12,player,472.1,339.3,523.1,483.4,0.339
12,player,1042.8,320.4,1069.9,367.1,0.339
12,ball,1129.5,336.5,1150.0,355.1,0.606
13,player,372.3,495.0,429.7,661.6,0.778
13,player,19.2,330.7,71.7,425.1,0.746
13,player,357.3,391.0,394.7,513.2,0.707
13,player,180.6,407.4,226.9,551.8,0.699
13,player,624.1,311.9,655.4,400.4,0.645
13,player,674.6,382.2,718.7,488.9,0.446
13,player,681.2,381.2,710.4,476.3,0.418
13,player,572.6,347.8,605.7,459.7,0.403
13,player,472.2,336.0,523.8,483.4,0.395
13,player,423.9,505.2,452.4,612.1,0.372
13,player,1042.1,320.7,1069.4,366.1,0.35
13,player,1134.9,329.5,1179.6,413.4,0.341
13,player,516.5,358.2,558.4,480.7,0.305
13,ball,1129.7,336.0,1150.3,354.5,0.577
14,player,371.8,494.7,429.9,659.9,0.794
14,player,18.6,328.5,67.8,425.1,0.714
14,player,356.5,390.6,393.2,512.0,0.663
14,player,179.6,407.0,224.0,550.5,0.64
14,player,621.9,313.2,655.6,401.2,0.62
14,player,673.0,382.7,722.1,492.4,0.566
14,player,569.0,353.2,604.6,460.3,0.417
14,player,514.3,358.2,557.3,480.0,0.364
14,player,1043.1,320.1,1068.7,366.1,0.361
14,player,422.3,503.7,452.3,612.3,0.356
14,player,1135.0,328.4,1180.3,414.2,0.35
14,player,480.6,351.4,521.9,472.1,0.327
14,player,678.8,382.2,712.6,480.2,0.299
14,ball,1129.6,335.7,1150.1,353.7,0.526
15,player,371.8,493.8,429.4,659.6,0.809
15,player,18.0,329.6,66.8,425.5,0.741
15,player,356.1,390.5,391.5,510.0,0.661
15,player,179.0,407.4,222.3,550.4,0.649
15,player,621.0,312.2,655.0,401.0,0.638
15,player,673.2,383.1,722.5,490.6,0.597
15,player,512.9,360.2,556.4,483.7,0.462
15,player,679.1,383.1,715.5,477.8,0.445
15,player,566.6,352.4,600.8,461.7,0.434
15,player,1135.4,320.4,1180.2,414.6,0.324
15,player,1042.9,319.8,1067.9,366.7,0.32
15,player,423.3,506.6,450.9,614.0,0.306
15,player,482.9,354.1,520.9,471.6,0.297
15,player,470.9,344.7,513.5,485.0,0.258
15,ball,1130.5,336.8,1150.6,354.4,0.384
16,player,371.7,493.5,429.0,659.5,0.816
16,player,16.4,329.7,66.3,425.6,0.744
16,player,178.9,407.4,226.7,551.3,0.724
16,player,675.4,383.2,723.4,492.6,0.694
16,player,619.9,311.0,654.3,402.2,0.677
16,player,355.1,390.5,390.4,510.1,0.674
16,player,512.8,360.9,555.8,483.7,0.424
16,player,683.8,382.8,717.1,478.2,0.357
16,player,562.4,358.1,596.8,463.2,0.342
16,player,1138.4,328.2,1178.5,413.9,0.32
16,player,422.5,507.4,450.7,614.1,0.318
16,player,487.7,355.0,520.9,462.3,0.277
16,player,1043.3,319.4,1067.3,366.4,0.269
16,ball,1128.2,335.3,1149.0,353.5,0.407
17,player,371.7,494.5,428.4,659.5,0.836
17,player,177.5,407.7,221.9,544.8,0.712
17,player,16.1,328.4,65.8,425.2,0.695
17,player,618.2,310.5,653.3,401.9,0.687
17,player,354.8,390.7,389.5,508.8,0.679
17,player,678.7,383.7,723.9,494.0,0.649
17,player,513.6,362.0,555.7,484.4,0.45
17,player,558.0,357.8,593.6,463.8,0.378
17,player,687.1,383.6,718.3,467.9,0.367
17,player,1141.4,327.9,1177.8,413.2,0.364
17,player,421.6,508.0,450.1,614.3,0.325
17,player,487.9,357.7,520.6,459.1,0.276
17,player,354.8,333.6,393.8,382.5,0.27
17,ball,1125.8,334.9,1147.8,353.8,0.315
18,player,371.7,494.5,428.4,659.5,0.834
18,player,177.5,407.7,222.0,545.4,0.715
18,player,16.1,328.4,65.8,425.2,0.693
18,player,618.2,310.4,653.3,401.9,0.687
18,player,354.7,390.7,389.5,508.8,0.68
18,player,678.7,383.7,723.9,494.1,0.65
18,player,513.6,362.0,555.7,484.5,0.45
18,player,558.0,357.9,593.7,463.7,0.379
18,player,1141.4,327.6,1177.8,413.2,0.368
18,player,687.2,383.6,718.3,467.7,0.362
18,player,421.6,508.0,450.1,614.3,0.324
18,player,487.8,357.7,520.6,459.1,0.275
18,player,354.8,333.6,393.8,382.5,0.269
18,ball,1125.8,334.9,1147.8,353.8,0.317
19,player,371.3,494.7,428.0,659.8,0.843
19,player,353.3,392.7,388.3,509.7,0.709
19,player,680.5,383.7,725.7,493.9,0.706
19,player,175.9,407.6,220.8,540.7,0.706
19,player,616.8,309.0,651.3,401.6,0.667
19,player,15.1,328.4,64.7,424.3,0.667
19,player,1144.4,330.7,1177.5,413.4,0.455
19,player,554.3,358.2,588.7,466.5,0.431
19,player,513.6,362.0,556.3,485.1,0.427
19,player,420.1,507.6,451.2,612.5,0.31
19,player,355.4,333.6,393.8,382.4,0.297
19,player,687.3,383.5,721.8,480.2,0.296
19,player,486.2,357.7,521.0,465.6,0.278
20,player,371.1,494.9,427.9,659.8,0.842
20,player,175.8,405.3,216.0,540.1,0.729
20,player,352.5,392.6,387.4,509.2,0.7
20,player,686.9,383.6,725.5,490.2,0.675
20,player,14.3,328.1,64.5,424.3,0.635
20,player,616.9,310.7,650.8,403.3,0.626
20,player,1145.2,328.9,1177.0,413.4,0.594
20,player,551.0,357.1,586.7,465.8,0.407
20,player,514.4,361.6,553.8,483.6,0.322
20,player,421.3,508.0,449.5,614.2,0.302
20,player,485.9,357.2,521.8,468.4,0.284
20,ball,1122.7,330.4,1143.3,350.1,0.337
21,player,371.2,494.7,428.2,659.5,0.849
21,player,175.8,405.7,214.2,541.3,0.749
21,player,688.0,383.6,726.3,481.1,0.735
21,player,351.8,392.6,387.4,507.6,0.732
21,player,1144.4,327.6,1177.3,414.2,0.651
21,player,615.7,311.1,649.8,402.1,0.634
21,player,13.1,328.9,65.5,424.0,0.618
21,player,551.2,357.8,584.1,462.9,0.45
21,player,421.0,507.9,450.7,612.3,0.341
21,player,513.3,362.5,554.3,484.5,0.322
21,player,486.8,357.3,521.0,466.9,0.303
21,ball,1121.1,330.2,1142.4,349.7,0.378
22,player,370.6,494.6,428.6,659.2,0.852
22,player,688.3,383.4,727.7,483.6,0.78
22,player,175.4,405.6,212.0,539.9,0.752
22,player,351.5,392.7,386.4,507.3,0.708
22,player,614.2,309.8,649.2,402.2,0.657
22,player,12.3,328.8,64.2,424.0,0.651
22,player,1144.1,326.9,1177.4,414.0,0.625
22,player,544.5,358.4,582.9,460.8,0.404
22,player,421.5,506.2,448.8,614.1,0.386
22,player,485.4,350.3,522.8,471.4,0.326
22,ball,1120.2,330.1,1141.5,349.4,0.437
23,player,370.1,494.6,428.4,658.5,0.861
23,player,175.3,406.5,209.7,542.1,0.775
23,player,691.6,383.2,730.3,485.3,0.75
23,player,350.8,392.7,385.6,507.9,0.708
23,player,612.3,310.3,648.2,402.3,0.671
23,player,12.7,329.1,62.4,424.0,0.63
23,player,1143.1,328.3,1176.8,414.3,0.611
23,player,544.3,358.4,581.4,464.7,0.496
23,player,421.2,506.9,448.6,613.9,0.394
23,player,486.5,352.0,522.9,470.7,0.329
23,player,467.1,355.5,490.9,445.4,0.259
23,ball,1120.3,330.4,1141.3,349.4,0.32
24,player,370.1,494.7,428.4,658.3,0.862
24,player,175.3,406.6,209.7,541.9,0.776
24,player,691.6,383.2,730.3,485.1,0.749
24,player,350.8,392.7,385.6,507.9,0.708
24,player,612.3,310.3,648.2,402.3,0.673
24,player,12.7,329.1,62.3,424.0,0.629
24,player,1143.1,328.3,1176.8,414.3,0.61
24,player,544.3,358.4,581.4,464.7,0.499
24,player,421.2,506.9,448.6,613.8,0.4
24,player,486.5,352.1,522.8,470.7,0.33
24,player,467.1,355.6,490.8,445.3,0.261
24,ball,1120.3,330.4,1141.4,349.4,0.319
25,player,369.6,495.0,427.7,658.0,0.87
25,player,175.4,407.0,206.7,541.3,0.783
25,player,692.1,383.3,732.8,491.4,0.772
25,player,612.3,309.4,647.0,402.3,0.728
25,player,349.8,392.5,384.4,508.7,0.708
25,player,1142.9,327.6,1176.2,414.4,0.627
25,player,11.5,329.2,60.3,423.9,0.6
25,player,543.2,359.7,578.6,463.8,0.473
25,player,420.0,506.8,448.4,613.7,0.391
25,player,529.2,690.9,554.2,720.0,0.295
25,player,487.8,353.2,526.0,470.5,0.292
25,player,467.0,355.5,490.0,444.9,0.277
25,player,499.1,357.1,540.0,475.9,0.255
26,player,369.7,494.6,426.6,658.0,0.867
26,player,174.6,405.1,205.4,539.5,0.769
26,player,348.4,391.3,384.1,508.8,0.713
26,player,611.6,309.7,645.6,402.2,0.698
26,player,698.2,383.0,737.9,491.3,0.678
26,player,1142.5,322.7,1175.7,413.7,0.625
26,player,10.8,329.2,56.5,423.3,0.591
26,player,540.3,361.2,578.5,466.5,0.493
26,player,419.3,505.9,448.2,613.8,0.374
26,player,486.0,343.3,529.1,472.4,0.306
26,player,528.8,690.6,553.9,720.0,0.303
26,player,1036.4,318.3,1061.3,364.7,0.258
26,ball,1119.1,330.8,1141.1,350.4,0.401
27,player,369.7,494.6,425.8,657.7,0.861
27,player,174.4,404.4,204.7,541.9,0.762
27,player,349.1,391.4,383.4,509.3,0.737
27,player,697.5,382.6,739.4,489.6,0.663
27,player,611.1,307.3,643.8,401.7,0.647
27,player,10.5,329.2,52.8,422.6,0.565
27,player,1141.9,325.4,1175.5,413.7,0.55
27,player,418.8,504.6,448.1,614.0,0.344
27,player,539.8,371.4,578.4,464.0,0.327
27,player,528.3,690.3,553.6,720.0,0.313
27,player,486.2,338.3,529.3,472.4,0.267
27,player,347.1,330.0,390.0,382.0,0.25
27,ball,1119.5,330.4,1141.8,350.6,0.592
28,player,369.7,494.4,425.4,657.6,0.858
28,player,174.2,403.7,204.3,543.8,0.77
28,player,350.2,391.2,383.2,508.3,0.732
28,player,700.9,383.4,752.0,494.6,0.723
28,player,610.2,308.0,642.8,401.4,0.653
28,player,9.0,329.0,52.5,422.5,0.57
28,player,1140.4,329.7,1174.7,413.5,0.47
28,player,418.4,504.3,448.3,614.1,0.344
28,player,528.0,690.1,553.4,720.0,0.318
28,ball,1120.0,330.8,1142.1,350.8,0.56
29,player,369.8,494.2,425.2,657.4,0.853
29,player,173.4,403.3,203.6,545.2,0.804
29,player,350.3,391.2,383.2,507.6,0.727
29,player,609.6,309.3,640.6,400.9,0.678
29,player,706.3,384.2,756.8,494.9,0.67
29,player,9.6,328.9,51.1,421.9,0.592
29,player,1140.0,329.5,1174.4,412.9,0.502
29,player,417.9,504.1,448.3,614.1,0.358
29,player,527.7,689.9,553.1,720.0,0.334
29,ball,1119.6,331.4,1142.2,352.1,0.607
30,player,369.8,494.2,425.2,657.4,0.853
30,player,173.4,403.3,203.6,545.3,0.805
30,player,350.3,391.2,383.2,507.6,0.727
30,player,706.5,384.2,757.0,495.0,0.681
30,player,609.6,309.3,640.6,400.9,0.678
30,player,9.6,328.9,51.1,421.9,0.591
30,player,1140.0,329.5,1174.4,412.9,0.501
30,player,417.9,504.1,448.3,614.1,0.357
30,player,527.7,689.9,553.1,720.0,0.338
30,ball,1119.6,331.4,1142.2,352.1,0.607
31,player,369.8,494.0,425.0,657.3,0.853
31,player,172.5,403.3,203.1,546.1,0.8
31,player,704.2,383.9,762.4,495.9,0.762
31,player,348.8,391.1,383.1,507.4,0.724
31,player,609.0,312.2,639.3,400.1,0.676
31,player,9.1,329.0,48.7,421.7,0.564
31,player,1138.6,328.6,1173.9,412.9,0.421
31,player,527.6,689.8,552.6,720.0,0.346
31,player,417.5,503.1,448.3,614.2,0.346
31,ball,1118.9,334.1,1142.1,354.3,0.56
32,player,369.7,493.6,425.1,657.2,0.857
32,player,171.8,402.5,204.0,547.8,0.825
32,player,702.8,383.9,762.4,495.5,0.752
32,player,348.7,390.8,383.2,507.6,0.73
32,player,609.0,309.9,639.2,399.9,0.674
32,player,9.9,328.8,45.8,422.1,0.572
32,player,527.5,689.7,552.3,720.0,0.364
32,player,417.4,502.8,448.4,614.1,0.345
32,player,1137.8,331.3,1173.0,413.0,0.341
32,ball,1119.2,335.6,1141.3,355.7,0.38
33,player,370.0,493.4,425.1,657.1,0.854
33,player,171.5,401.7,205.3,548.5,0.849
33,player,703.7,385.4,760.8,492.3,0.751
33,player,348.7,390.5,383.3,506.8,0.732
33,player,608.3,310.9,638.3,399.5,0.663
33,player,10.8,328.3,44.7,421.6,0.544
33,player,417.3,503.0,448.6,614.0,0.36
33,player,527.8,689.7,552.0,720.0,0.353
33,player,1136.8,324.6,1173.2,412.8,0.329
33,player,0.0,327.9,13.4,480.6,0.254
33,ball,1117.6,345.4,1138.3,364.8,0.259
34,player,370.0,493.1,425.4,657.0,0.857
34,player,170.9,401.4,207.1,546.6,0.821
34,player,706.4,384.7,762.1,492.9,0.804
34,player,348.3,390.5,383.5,506.8,0.743
34,player,608.0,312.3,636.6,399.8,0.669
34,player,10.6,329.0,41.6,424.3,0.556
34,player,417.4,504.5,448.4,613.9,0.392
34,player,527.9,689.7,551.9,720.0,0.351
34,player,1135.7,320.0,1172.9,413.0,0.332
34,player,0.0,380.3,11.0,478.0,0.255
34,ball,1115.2,352.4,1135.8,371.2,0.656
35,player,370.0,493.1,425.4,657.1,0.861
35,player,170.4,400.2,210.4,546.7,0.817
35,player,708.2,384.1,761.4,494.6,0.786
35,player,348.1,390.3,383.6,506.2,0.741
35,player,607.4,312.6,636.3,400.1,0.667
35,player,10.9,329.1,40.7,424.1,0.556
35,player,417.4,504.6,448.4,613.9,0.395
35,player,1134.5,322.2,1172.4,412.9,0.367
35,player,527.9,689.7,551.9,720.0,0.357
35,ball,1115.6,361.5,1135.3,380.6,0.598
36,player,370.0,493.1,425.4,657.1,0.861
36,player,170.4,400.2,210.4,546.9,0.818
36,player,708.2,384.1,761.4,494.5,0.786
36,player,348.1,390.3,383.7,506.2,0.741
36,player,607.4,312.6,636.3,400.0,0.666
36,player,10.9,329.1,40.6,424.1,0.555
36,player,417.4,504.6,448.5,613.8,0.395
36,player,1134.5,322.5,1172.4,412.9,0.368
36,player,527.9,689.7,552.0,720.0,0.357
36,ball,1115.6,361.5,1135.3,380.6,0.597
37,player,370.2,493.0,425.6,657.0,0.86
37,player,169.6,400.4,210.7,547.5,0.852
37,player,348.4,390.0,384.2,506.9,0.762
37,player,711.5,384.1,761.6,493.9,0.72
37,player,607.4,312.2,635.2,400.7,0.674
37,player,10.1,329.2,40.3,422.9,0.525
37,player,417.7,505.2,448.5,613.6,0.4
37,player,1136.0,327.8,1171.8,412.5,0.355
37,player,528.2,689.7,552.1,720.0,0.341
37,player,0.0,409.8,11.4,479.0,0.283
37,ball,1114.2,373.3,1133.5,391.9,0.723
38,player,370.3,493.0,426.2,657.0,0.855
38,player,170.3,399.8,213.6,547.9,0.854
38,player,348.4,389.8,384.4,506.7,0.769
38,player,606.7,313.8,634.7,401.5,0.676
38,player,719.0,384.6,761.2,492.1,0.675
38,player,9.4,331.0,40.4,420.8,0.503
38,player,418.2,505.4,448.6,613.6,0.414
38,player,0.0,402.2,13.3,478.7,0.364
38,player,528.3,689.7,552.1,720.0,0.33
38,player,1135.3,321.7,1171.2,411.5,0.269
38,player,531.2,300.2,554.8,360.1,0.254
38,ball,1113.8,383.9,1133.2,402.4,0.714
39,player,370.2,492.8,426.2,657.0,0.855
39,player,170.2,399.2,212.9,547.8,0.812
39,player,348.4,389.7,384.6,506.6,0.779
39,player,720.0,383.2,763.3,494.0,0.768
39,player,606.5,315.3,634.5,404.5,0.679
39,player,10.1,331.2,40.0,418.5,0.474
39,player,418.4,505.7,448.6,613.5,0.41
39,player,1141.3,316.0,1169.3,397.7,0.337
39,player,528.3,689.7,552.2,720.0,0.325
39,player,0.0,388.3,11.3,478.9,0.296
39,ball,1111.3,395.1,1130.8,414.2,0.662
40,player,370.5,492.9,426.2,656.9,0.855
40,player,170.7,399.3,213.5,548.2,0.796
40,player,348.4,389.7,384.9,508.0,0.774
40,player,721.6,383.8,762.6,492.8,0.736
40,player,606.4,316.5,634.0,406.9,0.7
40,player,10.1,331.1,39.6,421.7,0.456
40,player,418.2,506.1,448.4,613.4,0.422
40,player,528.2,689.7,552.2,720.0,0.328
40,player,532.6,300.8,555.1,357.2,0.298
40,player,0.0,387.3,11.2,478.6,0.297
40,player,488.7,351.7,520.2,454.2,0.256
40,ball,1111.0,393.7,1130.2,413.2,0.652
41,player,370.3,492.9,426.2,656.9,0.856
41,player,171.5,399.1,215.3,545.6,0.779
41,player,348.2,389.9,385.1,509.0,0.738
41,player,723.5,383.8,762.8,493.3,0.711
41,player,605.6,316.1,634.6,409.6,0.69
41,player,10.0,328.2,38.4,422.9,0.483
41,player,418.4,506.4,448.3,613.3,0.413
41,player,528.1,689.6,552.7,720.0,0.333
41,player,1135.3,318.2,1170.5,413.7,0.328
41,player,0.1,400.0,12.5,478.5,0.286
41,player,533.1,301.1,555.7,357.4,0.267
41,player,484.4,347.3,520.4,461.6,0.266
41,ball,1109.2,383.4,1130.7,404.1,0.639
42,player,370.4,492.9,426.3,656.9,0.857
42,player,171.5,399.1,215.3,545.6,0.78
42,player,348.2,389.9,385.1,508.9,0.738
42,player,723.5,383.8,762.8,493.4,0.711
42,player,605.6,316.1,634.6,409.6,0.689
42,player,10.0,328.2,38.4,422.9,0.482
42,player,418.4,506.3,448.4,613.3,0.415
42,player,528.1,689.6,552.8,720.0,0.336
42,player,1135.4,318.4,1170.4,413.8,0.319
42,player,0.1,399.8,12.7,478.4,0.284
42,player,533.1,301.1,555.7,357.4,0.269
42,player,484.4,347.4,520.5,461.7,0.266
42,ball,1109.2,383.4,1130.7,404.1,0.641
43,player,370.2,492.7,426.3,656.9,0.857
43,player,723.7,384.0,763.7,497.9,0.796
43,player,172.4,399.6,216.0,545.6,0.792
43,player,347.9,389.7,385.4,506.1,0.722
43,player,605.4,315.6,634.6,409.3,0.714
43,player,9.7,328.4,38.4,423.9,0.507
43,player,418.4,506.1,448.3,613.4,0.418
43,player,528.0,689.6,553.0,720.0,0.338
43,player,0.1,409.7,12.2,478.0,0.251
43,ball,1114.1,377.9,1132.4,395.4,0.315
44,player,370.3,493.1,426.3,656.9,0.862
44,player,173.3,399.6,217.0,547.4,0.81
44,player,728.0,384.1,766.0,497.4,0.779
44,player,605.1,316.2,634.3,409.1,0.721
44,player,347.8,389.5,385.9,500.4,0.687
44,player,9.4,327.7,37.9,423.3,0.497
44,player,418.6,506.0,448.3,613.3,0.431
44,player,528.0,689.6,553.2,720.0,0.333
44,player,1136.6,314.7,1169.0,398.4,0.31
44,player,1084.5,271.0,1110.8,331.3,0.28
44,player,0.1,407.0,12.4,477.9,0.275
44,ball,1111.5,370.0,1130.1,387.9,0.417
45,player,370.3,493.4,426.8,657.1,0.864
45,player,173.6,399.6,217.6,547.0,0.796
45,player,605.0,317.1,634.2,408.7,0.727
45,player,731.4,383.7,768.2,497.4,0.72
45,player,348.3,389.6,386.1,495.9,0.642
45,player,7.8,327.4,38.0,423.4,0.491
45,player,419.3,506.6,448.1,613.1,0.412
45,player,1132.7,318.0,1170.4,414.1,0.376
45,player,528.1,689.5,553.7,720.0,0.331
45,player,0.1,408.8,12.1,477.1,0.282
46,player,370.3,493.4,426.6,657.3,0.862
46,player,174.0,399.5,218.6,545.0,0.783
46,player,732.7,384.6,777.2,498.2,0.729
46,player,605.2,317.4,634.4,407.9,0.724
46,player,348.4,389.6,386.3,503.1,0.629
46,player,8.1,328.7,38.1,423.9,0.458
46,player,419.3,507.0,448.0,613.1,0.408
46,player,528.2,689.5,554.0,720.0,0.347
46,player,509.4,363.2,540.6,473.2,0.347
46,player,1134.6,315.1,1166.7,406.4,0.343
46,ball,1112.6,353.7,1132.4,372.5,0.575
47,player,370.5,493.6,426.5,657.3,0.862
47,player,174.9,399.2,219.7,544.8,0.787
47,player,605.2,316.6,633.0,408.3,0.735
47,player,735.3,385.3,780.9,500.5,0.708
